hour,time_days,external_temp_C,ground_temp_C,water_temp_C,sunlight_W,Q_walls_W,Q_ground_W,Q_sun_W,Q_total_W,T_internal_C
45125,1880.2083333333333,2.9064990635947217,5.392944763917445,7.849686955011166,1.0,-144897.60898949066,-5715.198373690759,37.5,-150575.30736318143,18.0
45126,1880.25,4.549999999996715,5.599999999999586,7.850195099714352,1.0,-129120.00000003155,-5621.333333333521,37.5,-134703.83333336507,18.0
45127,1880.2916666666667,6.193500936410089,5.80705523608316,7.850705816616519,1.0,-113342.39101046315,-5527.4682929756345,37.5,-118832.35930343879,18.0
45128,1880.3333333333333,7.724999999999126,5.99999999999989,7.851219105454935,1.0,-98640.00000000838,-5440.00000000005,37.5,-104042.50000000843,18.0
45129,1880.375,9.040128060534666,6.165685424949249,7.851734965965532,1.0,-86014.7706188672,-5364.889274023008,37.5,-91342.15989289021,18.0
45130,1880.4166666666667,10.049261314031817,6.29282032302763,7.8522533978829205,1.0,-76327.09138529457,-5307.254786894141,37.5,-81596.84617218871,18.0
45131,1880.4583333333333,10.683628996936205,6.372740661031333,7.85277440094039,1.0,-70237.16162941243,-5271.024233665797,37.5,-75470.68586307822,18.0
45132,1880.5,10.9,6.4,7.853297974869903,1.0,-68160.0,-5258.666666666666,37.5,-73381.16666666667,18.0
45133,1880.5416666666667,10.683628996934374,6.372740661031102,7.853824119402114,1.0,-70237.16162943002,-5271.0242336659,37.5,-75470.68586309592,18.0
45134,1880.5833333333333,10.049261314034055,6.292820323027912,7.85435283426631,1.0,-76327.09138527307,-5307.254786894014,37.5,-81596.84617216709,18.0
45135,1880.625,9.040128060529662,6.165685424948618,7.854884119190531,1.0,-86014.77061891524,-5364.889274023293,37.5,-91342.15989293854,18.0
45136,1880.6666666666667,7.7249999999929955,5.999999999999117,7.85541797390141,1.0,-98640.00000006726,-5440.0000000004,37.5,-104042.50000006767,18.0
45137,1880.7083333333333,6.193500936403252,5.8070552360823,7.855954398124344,1.0,-113342.39101052878,-5527.468292976025,37.5,-118832.35930350481,18.0
45138,1880.75,4.550000000001187,5.600000000000149,7.856493391583329,1.0,-129119.9999999886,-5621.333333333266,37.5,-134703.83333332188,18.0
45139,1880.7916666666667,2.9064990635990418,5.392944763917989,7.857034954001088,1.0,-144897.6089894492,-5715.198373690512,37.5,-150575.3073631397,18.0
45140,1880.8333333333333,1.3749999999990585,5.199999999999881,7.857579085099007,1.0,-159600.00000000902,-5802.666666666721,37.5,-165365.16666667574,18.0
45141,1880.875,0.059871939463849166,5.034314575050563,7.858125784597155,1.0,-172225.22938114702,-5877.777392643746,37.5,-178065.50677379075,18.0
45142,1880.9166666666667,-0.9492613140328672,4.907179676972237,7.858675052214285,1.0,-181912.90861471553,-5935.411879772586,37.5,-187810.8204944881,18.0
45143,1880.9583333333333,-1.5836289969367483,4.827259338968598,7.85922688766779,1.0,-188002.8383705928,-5971.642433000902,37.5,-193936.9808035937,18.0
45144,1881.0,1.4000000000000004,4.1,7.859781290673816,1.0,-159360.0,-6301.333333333334,37.5,-165623.83333333334,18.0
45145,1881.0416666666667,1.5328892774737106,4.130666756340087,7.8603382609471,1.0,-158084.26293625237,-6287.431070459161,37.5,-164334.19400671154,18.0
45146,1881.0833333333333,1.922500925239572,4.220577136593747,7.860897798201149,1.0,-154343.99111770012,-6246.671698077502,37.5,-160553.1628157776,18.0
45147,1881.125,2.5422835533713783,4.363603896931856,7.861459902148081,1.0,-148394.07788763478,-6181.832900057559,37.5,-154538.41078769232,18.0
45148,1881.1666666666667,3.3500000000054175,4.55000000000125,7.862024572498693,1.0,-140639.999999948,-6097.333333332766,37.5,-146699.83333328075,18.0
45149,1881.2083333333333,4.290605724100034,4.7670628594077,7.862591808962529,1.0,-131610.18504863966,-5998.931503735176,37.5,-137571.61655237482,18.0
45150,1881.25,5.3000000000005585,5.000000000000129,7.863161611247725,1.0,-121919.99999999463,-5893.333333333276,37.5,-127775.8333333279,18.0
45151,1881.2916666666667,6.309394275901045,5.232937140592549,7.863733979061186,1.0,-112229.81495134997,-5787.735162931378,37.5,-117980.05011428134,18.0
45152,1881.3333333333333,7.250000000001693,5.450000000000391,7.864308912108405,1.0,-103199.99999998373,-5689.333333333157,37.5,-108851.83333331688,18.0
45153,1881.375,8.057716446629412,5.636396103068326,7.864886410093648,1.0,-95445.92211235764,-5604.8337666090265,37.5,-101013.25587896667,18.0
45154,1881.4166666666667,8.677499074760986,5.779422863406382,7.865466472719782,1.0,-89496.00888229453,-5539.994968589108,37.5,-94998.50385088363,18.0
45155,1881.4583333333333,9.067110722526579,5.86933324365998,7.866049099688399,1.0,-85755.73706374483,-5499.235596207476,37.5,-91217.47265995231,18.0
45156,1881.5,9.2,5.9,7.866634290699761,1.0,-84480.0,-5485.333333333334,37.5,-89927.83333333333,18.0
45157,1881.5416666666667,9.067110722525955,5.869333243659836,7.8672220454528095,1.0,-85755.73706375083,-5499.235596207541,37.5,-91217.47265995837,18.0
45158,1881.5833333333333,8.677499074759783,5.779422863406104,7.867812363645169,1.0,-89496.00888230608,-5539.994968589233,37.5,-94998.50385089531,18.0
45159,1881.625,8.057716446627712,5.636396103067933,7.868405244973146,1.0,-95445.92211237396,-5604.833766609204,37.5,-101013.25587898315,18.0
45160,1881.6666666666667,7.24999999999961,5.4499999999999105,7.8690006891317354,1.0,-103200.00000000375,-5689.333333333374,37.5,-108851.83333333713,18.0
45161,1881.7083333333333,6.309394275898722,5.232937140592012,7.869598695814573,1.0,-112229.81495137227,-5787.735162931622,37.5,-117980.0501143039,18.0
45162,1881.75,5.299999999998153,4.999999999999574,7.870199264714054,1.0,-121920.00000001772,-5893.333333333527,37.5,-127775.83333335126,18.0
45163,1881.7916666666667,4.290605724097711,4.767062859407164,7.870802395521162,1.0,-131610.18504866198,-5998.931503735419,37.5,-137571.6165523974,18.0
45164,1881.8333333333333,3.3500000000033348,4.550000000000769,7.871408087925659,1.0,-140639.999999968,-6097.333333332986,37.5,-146699.83333330098,18.0
45165,1881.875,2.542283553369677,4.363603896931464,7.872016341615905,1.0,-148394.0778876511,-6181.832900057736,37.5,-154538.41078770882,18.0
45166,1881.9166666666667,1.922500925238369,4.2205771365934694,7.8726271562789885,1.0,-154343.99111771167,-6246.671698077627,37.5,-160553.1628157893,18.0
45167,1881.9583333333333,1.532889277473088,4.130666756339943,7.873240531600683,1.0,-158084.26293625834,-6287.431070459226,37.5,-164334.19400671756,18.0
45168,1882.0,0.8000000000000003,3.3,7.873856467265394,1.0,-165120.0,-6664.0,37.5,-171746.5,18.0
45169,1882.0416666666667,0.9243707340448144,3.3425927171386345,7.874474962956297,1.0,-163926.04095316978,-6644.691301563819,37.5,-170533.2322547336,18.0
45170,1882.0833333333333,1.2890072761869584,3.4674682452695063,7.875096018355165,1.0,-160425.5301486052,-6588.081062144491,37.5,-166976.1112107497,18.0
45171,1882.125,1.8690602486697898,3.6661165235170508,7.8757196331424995,1.0,-154857.02161277,-6498.027176005604,37.5,-161317.5487887756,18.0
45172,1882.1666666666667,2.6250000000014087,3.925000000000482,7.876345806997478,1.0,-147599.99999998647,-6380.666666666448,37.5,-153943.16666665292,18.0
45173,1882.2083333333333,3.505310485378002,4.226476193622603,7.876974539597959,1.0,-139149.0193403712,-6243.997458891087,37.5,-145355.5167992623,18.0
45174,1882.25,4.450000000002934,4.550000000001004,7.877605830620484,1.0,-130079.99999997184,-6097.333333332878,37.5,-136139.83333330473,18.0
45175,1882.2916666666667,5.394689514627666,4.873523806379337,7.878239679740279,1.0,-121010.9806595744,-5950.6692077747,37.5,-126924.1498673491,18.0
45176,1882.3333333333333,6.274999999997924,5.174999999999288,7.8788760866312675,1.0,-112560.00000001994,-5814.000000000323,37.5,-118336.50000002026,18.0
45177,1882.375,7.030939751329665,5.4338834764827615,7.879515050966005,1.0,-105302.97838723521,-5696.639490661148,37.5,-110962.11787789637,18.0
45178,1882.4166666666667,7.610992723815976,5.632531754731499,7.880156572415821,1.0,-99734.46985136664,-5606.585604521721,37.5,-105303.55545588836,18.0
45179,1882.4583333333333,7.975629265954987,5.757407282861297,7.880800650650628,1.0,-96233.95904683214,-5549.975365102879,37.5,-101746.43441193501,18.0
45180,1882.5,8.1,5.8,7.881447285339124,1.0,-95040.0,-5530.666666666666,37.5,-100533.16666666667,18.0
45181,1882.5416666666667,7.975629265954874,5.757407282861259,7.882096476148604,1.0,-96233.95904683322,-5549.975365102897,37.5,-101746.43441193612,18.0
45182,1882.5833333333333,7.610992723812439,5.632531754730287,7.8827482227450965,1.0,-99734.46985140059,-5606.58560452227,37.5,-105303.55545592286,18.0
45183,1882.625,7.030939751329358,5.433883476482657,7.883402524793305,1.0,-105302.97838723817,-5696.639490661197,37.5,-110962.11787789936,18.0
45184,1882.6666666666667,6.274999999997547,5.17499999999916,7.884059381956617,1.0,-112560.00000002354,-5814.000000000382,37.5,-118336.50000002392,18.0
45185,1882.7083333333333,5.394689514627247,4.873523806379194,7.8847187938971075,1.0,-121010.98065957842,-5950.669207774766,37.5,-126924.14986735319,18.0
45186,1882.75,4.44999999999586,4.549999999998582,7.885380760275533,1.0,-130080.00000003976,-6097.333333333976,37.5,-136139.83333337374,18.0
45187,1882.7916666666667,3.5053104853711696,4.226476193620263,7.886045280751353,1.0,-139149.0193404368,-6243.997458892148,37.5,-145355.51679932894,18.0
45188,1882.8333333333333,2.625000000001033,3.9250000000003533,7.886712354982673,1.0,-147599.99999999008,-6380.666666666507,37.5,-153943.1666666566,18.0
45189,1882.875,1.8690602486694825,3.666116523516946,7.88738198262632,1.0,-154857.02161277295,-6498.027176005651,37.5,-161317.5487887786,18.0
45190,1882.9166666666667,1.2890072761867417,3.4674682452694316,7.888054163337801,1.0,-160425.53014860727,-6588.081062144524,37.5,-166976.11121075178,18.0
45191,1882.9583333333333,0.924370734044702,3.3425927171385963,7.888728896771304,1.0,-163926.04095317086,-6644.6913015638365,37.5,-170533.2322547347,18.0
45192,1883.0,-2.2999999999999994,3.7,7.889406182579706,1.0,-194880.0,-6482.666666666667,37.5,-201325.16666666666,18.0
45193,1883.0416666666667,-2.1057772098468495,3.7357778823966328,7.8900860204145715,1.0,-193015.46121452976,-6466.447359980193,37.5,-199444.40857450996,18.0
45194,1883.0833333333333,-1.536344801574352,3.8406733260257773,7.890768409926163,1.0,-187548.91009511377,-6418.894758868314,37.5,-193930.3048539821,18.0
45195,1883.125,-0.6305086527595836,4.007537879754814,7.89145335076338,1.0,-178852.883066492,-6343.249494511152,37.5,-185158.63256100315,18.0
45196,1883.1666666666667,0.5500000000054608,4.225000000001006,7.892140842573901,1.0,-167519.99999994755,-6244.66666666621,37.5,-173727.16666661378,18.0
45197,1883.2083333333333,1.924731442912693,4.478240002641812,7.892830885003997,1.0,-154322.57814803813,-6129.864532135713,37.5,-160414.94268017384,18.0
45198,1883.25,3.3999999999979784,4.749999999999628,7.893523477698685,1.0,-140160.0000000194,-6006.666666666836,37.5,-146129.16666668624,18.0
45199,1883.2916666666667,4.875268557093417,5.021759997359314,7.894218620301652,1.0,-125997.42185190319,-5883.468801197111,37.5,-131843.3906531003,18.0
45200,1883.3333333333333,6.250000000000018,5.275000000000003,7.894916312455277,1.0,-112799.99999999983,-5768.666666666666,37.5,-118531.1666666665,18.0
45201,1883.375,7.430508652764056,5.49246212024601,7.8956165538006235,1.0,-101467.11693346506,-5670.083838821809,37.5,-107099.70077228687,18.0
45202,1883.4166666666667,8.33634480157233,5.65932667397385,7.896319343977446,1.0,-92771.08990490563,-5594.438574465188,37.5,-98328.02847937081,18.0
45203,1883.4583333333333,8.905777209848486,5.764222117603668,7.897024682624201,1.0,-87304.53878545453,-5546.8859733530035,37.5,-92813.92475880752,18.0
45204,1883.5,9.1,5.8,7.897732569377978,1.0,-85440.0,-5530.666666666666,37.5,-90933.16666666667,18.0
45205,1883.5416666666667,8.905777209846363,5.7642221176032775,7.898443003874655,1.0,-87304.53878547491,-5546.885973353181,37.5,-92813.9247588281,18.0
45206,1883.5833333333333,8.33634480157341,5.659326673974049,7.899155985748683,1.0,-92771.08990489526,-5594.438574465098,37.5,-98328.02847936035,18.0
45207,1883.625,7.4305086527655835,5.492462120246292,7.899871514633321,1.0,-101467.1169334504,-5670.083838821682,37.5,-107099.70077227207,18.0
45208,1883.6666666666667,6.249999999992909,5.274999999998694,7.900589590160414,1.0,-112800.00000006807,-5768.666666667259,37.5,-118531.16666673533,18.0
45209,1883.7083333333333,4.875268557085488,5.021759997357853,7.901310211960555,1.0,-125997.42185197932,-5883.468801197773,37.5,-131843.3906531771,18.0
45210,1883.75,3.4000000000001385,4.750000000000026,7.902033379663028,1.0,-140159.99999999866,-6006.666666666656,37.5,-146129.16666666532,18.0
45211,1883.7916666666667,1.9247314429147797,4.478240002642196,7.902759092895749,1.0,-154322.5781480181,-6129.864532135539,37.5,-160414.94268015365,18.0
45212,1883.8333333333333,0.5499999999983523,4.224999999999697,7.903487351285426,1.0,-167520.00000001583,-6244.666666666804,37.5,-173727.16666668263,18.0
45213,1883.875,-0.6305086527653878,4.007537879753745,7.904218154457339,1.0,-178852.88306654774,-6343.249494511636,37.5,-185158.63256105938,18.0
45214,1883.9166666666667,-1.536344801573272,3.840673326025976,7.90495150203558,1.0,-187548.9100951034,-6418.894758868224,37.5,-193930.30485397164,18.0
45215,1883.9583333333333,-2.10577720984629,3.735777882396736,7.9056873936428245,1.0,-193015.4612145244,-6466.447359980147,37.5,-199444.40857450454,18.0
45216,1884.0,-0.5999999999999996,5.0,7.906425828900503,0.0,-178560.0,-5893.333333333334,0.0,-184453.33333333334,18.0
45217,1884.0416666666667,-0.4654070138405628,5.023851921597875,7.907166807428735,0.0,-177267.9073328694,-5882.520462208964,0.0,-183150.42779507834,18.0
45218,1884.0833333333333,-0.07080034494934306,5.093782217350749,7.90791032884627,0.0,-173479.68331151368,-5850.818728134327,0.0,-179330.502039648,18.0
45219,1884.125,0.5569282143124914,5.205025253169302,7.9086563927706575,0.0,-167453.48914260007,-5800.388551896583,0.0,-173253.87769449665,18.0
45220,1884.1666666666667,1.3749999999998213,5.349999999999969,7.909404998818017,0.0,-159600.0000000017,-5734.666666666681,0.0,-165334.66666666837,18.0
45221,1884.2083333333333,2.3276647718455274,5.518826668428321,7.910156146603281,0.0,-150454.41819028294,-5658.131910312494,0.0,-156112.55010059543,18.0
45222,1884.25,3.3500000000012085,5.700000000000214,7.91090983573997,0.0,-140639.9999999884,-5575.999999999904,0.0,-146215.9999999883,18.0
45223,1884.2916666666667,4.372335228156808,5.881173331572093,7.911666065840353,0.0,-130825.58180969465,-5493.868089687318,0.0,-136319.44989938196,18.0
45224,1884.3333333333333,5.325000000002272,6.050000000000403,7.912424836515384,0.0,-121679.99999997817,-5417.333333333151,0.0,-127097.33333331133,18.0
45225,1884.375,6.143071785689218,6.194974746831001,7.913186147374703,0.0,-113826.51085738352,-5351.61144810328,0.0,-119178.1223054868,18.0
45226,1884.4166666666667,6.770800344950551,6.306217782649465,7.913949998026647,0.0,-107800.3166884747,-5301.1812718655765,0.0,-113101.49796034028,18.0
45227,1884.4583333333333,7.165407013841188,6.376148078402236,7.914716388078246,0.0,-104012.09266712458,-5269.479537790986,0.0,-109281.57220491557,18.0
45228,1884.5,7.3,6.4,7.915485317135238,0.0,-102720.0,-5258.666666666666,0.0,-107978.66666666667,18.0
45229,1884.5416666666667,7.165407013840225,6.376148078402066,7.916256784801995,0.0,-104012.09266713384,-5269.479537791063,0.0,-109281.5722049249,18.0
45230,1884.5833333333333,6.770800344948691,6.306217782649135,7.917030790681687,0.0,-107800.31668849257,-5301.181271865726,0.0,-113101.4979603583,18.0
45231,1884.625,6.143071785686587,6.1949747468305345,7.917807334376059,0.0,-113826.51085740878,-5351.611448103491,0.0,-119178.12230551227,18.0
45232,1884.6666666666667,5.324999999999049,6.049999999999832,7.918586415485671,0.0,-121680.00000000912,-5417.33333333341,0.0,-127097.33333334254,18.0
45233,1884.7083333333333,4.372335228153213,5.881173331571456,7.919368033609673,0.0,-130825.58180972916,-5493.868089687606,0.0,-136319.44989941677,18.0
45234,1884.75,3.349999999997487,5.699999999999555,7.920152188345966,0.0,-140640.00000002413,-5576.000000000202,0.0,-146216.00000002433,18.0
45235,1884.7916666666667,2.327664771841932,5.5188266684276845,7.920938879291137,0.0,-150454.41819031746,-5658.1319103127835,0.0,-156112.55010063024,18.0
45236,1884.8333333333333,1.3750000000028209,5.3500000000005,7.921728106040463,0.0,-159599.9999999729,-5734.666666666441,0.0,-165334.66666663936,18.0
45237,1884.875,0.5569282143098597,5.205025253168836,7.92251986818792,0.0,-167453.48914262536,-5800.3885518967945,0.0,-173253.87769452215,18.0
45238,1884.9166666666667,-0.0708003449512038,5.0937822173504195,7.923314165326192,0.0,-173479.68331153152,-5850.818728134477,0.0,-179330.502039666,18.0
45239,1884.9583333333333,-0.4654070138415256,5.023851921597704,7.924110997046615,0.0,-177267.90733287865,-5882.520462209041,0.0,-183150.4277950877,18.0
45240,1885.0,3.2999999999999994,3.7999999999999994,7.924910362939267,0.0,-141120.0,-6437.333333333334,0.0,-147557.33333333334,18.0
45241,1885.0416666666667,3.3783705995351845,3.8272593389687595,7.925712262592905,0.0,-140367.64224446221,-6424.975766334163,0.0,-146792.61801079637,18.0
45242,1885.0833333333333,3.6081415712960783,3.9071796769725484,7.926516695594985,0.0,-138161.84091555764,-6388.745213105779,0.0,-144550.58612866342,18.0
45243,1885.125,3.973654403271638,4.034314575051004,7.927323661531657,0.0,-134652.91772859226,-6331.110725976878,0.0,-140984.02845456914,18.0
45244,1885.1666666666667,4.450000000001211,4.200000000000421,7.928133159987788,0.0,-130079.99999998836,-6255.999999999809,0.0,-136335.99999998815,18.0
45245,1885.2083333333333,5.00471619626191,4.3929447639171855,7.928945190546872,0.0,-124754.72451588565,-6168.531707024209,0.0,-130923.25622290987,18.0
45246,1885.25,5.600000000002223,4.600000000000773,7.92975975279122,0.0,-119039.99999997867,-6074.666666666317,0.0,-125114.66666664499,18.0
45247,1885.2916666666667,6.195283803738342,4.807055236082902,7.9305768463017055,0.0,-113325.27548411192,-5980.801626309085,0.0,-119306.077110421,18.0
45248,1885.3333333333333,6.749999999999015,4.999999999999657,7.93139647065803,0.0,-108000.00000000946,-5893.3333333334895,0.0,-113893.33333334295,18.0
45249,1885.375,7.226345596728547,5.16568542494906,7.932218625438469,0.0,-103427.08227140595,-5818.222607356426,0.0,-109245.30487876237,18.0
45250,1885.4166666666667,7.591858428704052,5.292820323027496,7.933043310220118,0.0,-99918.15908444111,-5760.588120227536,0.0,-105678.74720466865,18.0
45251,1885.4583333333333,7.821629400464882,5.372740661031264,7.933870524578663,0.0,-97712.35775553712,-5724.357566999161,0.0,-103436.71532253627,18.0
45252,1885.5,7.9,5.4,7.934700268088551,0.0,-96960.0,-5712.0,0.0,-102672.0,18.0
45253,1885.5416666666667,7.821629400464618,5.372740661031171,7.935532540322912,0.0,-97712.35775553966,-5724.357566999202,0.0,-103436.71532253886,18.0
45254,1885.5833333333333,7.591858428703541,5.2928203230273185,7.936367340853576,0.0,-99918.159084446,-5760.588120227616,0.0,-105678.74720467362,18.0
45255,1885.625,7.226345596727824,5.1656854249488084,7.937204669251088,0.0,-103427.08227141289,-5818.222607356541,0.0,-109245.30487876943,18.0
45256,1885.6666666666667,6.74999999999813,4.99999999999935,7.938044525084626,0.0,-108000.00000001794,-5893.333333333629,0.0,-113893.33333335158,18.0
45257,1885.7083333333333,6.195283803737356,4.807055236082558,7.938886907922185,0.0,-113325.27548412138,-5980.80162630924,0.0,-119306.07711043062,18.0
45258,1885.75,5.6000000000012005,4.600000000000417,7.939731817330342,0.0,-119039.99999998847,-6074.666666666478,0.0,-125114.66666665496,18.0
45259,1885.7916666666667,5.004716196260923,4.392944763916843,7.940579252874443,0.0,-124754.72451589516,-6168.531707024365,0.0,-130923.25622291952,18.0
45260,1885.8333333333333,4.450000000000326,4.200000000000113,7.941429214118515,0.0,-130079.99999999686,-6255.999999999949,0.0,-136335.9999999968,18.0
45261,1885.875,3.9736544032709156,4.034314575050753,7.942281700625287,0.0,-134652.91772859922,-6331.110725976992,0.0,-140984.0284545762,18.0
45262,1885.9166666666667,3.608141571295567,3.907179676972371,7.943136711956208,0.0,-138161.84091556256,-6388.745213105859,0.0,-144550.58612866842,18.0
45263,1885.9583333333333,3.3783705995349202,3.8272593389686675,7.943994247671355,0.0,-140367.64224446478,-6424.975766334203,0.0,-146792.618010799,18.0
45264,1886.0,-1.0999999999999996,4.0,7.944854307329631,2.0,-183360.0,-6346.666666666667,75.0,-189631.66666666666,18.0
45265,1886.0416666666667,-0.9040735011610534,4.035777882396677,7.9457168904885,2.0,-181479.1056111461,-6330.447359980174,75.0,-187734.55297112628,18.0
45266,1886.0833333333333,-0.32964607176313354,4.140673326025863,7.946581996704267,2.0,-175964.60228892608,-6282.894758868276,75.0,-182172.49704779434,18.0
45267,1886.125,0.5841360081817832,4.307537879754934,7.947449625531817,2.0,-167192.2943214549,-6207.249494511097,75.0,-173324.543815966,18.0
45268,1886.1666666666667,1.7750000000063189,4.525000000001153,7.948319776524809,2.0,-155759.99999993935,-6108.666666666145,75.0,-161793.66666660548,18.0
45269,1886.2083333333333,3.1617904906584453,4.778240002641977,7.949192449235581,2.0,-142446.8112896789,-5993.864532135638,75.0,-148365.67582181454,18.0
45270,1886.25,4.649999999998896,5.049999999999798,7.950067643215183,2.0,-128160.0000000106,-5870.666666666758,75.0,-133955.66666667734,18.0
45271,1886.2916666666667,6.138209509339424,5.321759997357634,7.95094535801336,2.0,-113873.18871034152,-5747.468801197872,75.0,-119545.6575115394,18.0
45272,1886.3333333333333,7.525000000000828,5.575000000000151,7.9518255931785635,2.0,-100559.99999999205,-5632.666666666598,75.0,-106117.66666665865,18.0
45273,1886.375,8.715863991824053,5.792462120246131,7.952708348257965,2.0,-89127.70567848909,-5534.083838821754,75.0,-94586.78951731084,18.0
45274,1886.4166666666667,9.629646071762032,5.959326673973935,7.95359362279737,2.0,-80355.39771108449,-5458.438574465149,75.0,-85738.83628554964,18.0
45275,1886.4583333333333,10.20407350116319,6.0642221176037125,7.954481416341411,2.0,-74840.89438883337,-5410.885973352984,75.0,-80176.78036218636,18.0
45276,1886.5,10.4,6.1,7.955371728433283,2.0,-72960.0,-5394.666666666667,75.0,-78279.66666666667,18.0
45277,1886.5416666666667,10.204073501160561,6.064222117603233,7.956264558615027,2.0,-74840.8943888586,-5410.885973353202,75.0,-80176.78036221181,18.0
45278,1886.5833333333333,9.629646071762185,5.959326673973964,7.9571599064272815,2.0,-80355.39771108303,-5458.438574465136,75.0,-85738.83628554817,18.0
45279,1886.625,8.715863991824271,5.792462120246171,7.9580577714093925,2.0,-89127.705678487,-5534.083838821736,75.0,-94586.78951730873,18.0
45280,1886.6666666666667,7.524999999992037,5.574999999998545,7.9589581530995135,2.0,-100560.00000007644,-5632.666666667326,75.0,-106117.66666674377,18.0
45281,1886.7083333333333,6.138209509339721,5.321759997357688,7.9598610510343635,2.0,-113873.1887103387,-5747.468801197848,75.0,-119545.65751153654,18.0
45282,1886.75,4.6499999999992045,5.049999999999854,7.96076646474951,2.0,-128160.00000000764,-5870.666666666733,75.0,-133955.66666667437,18.0
45283,1886.7916666666667,3.161790490658743,4.778240002642031,7.961674393779082,2.0,-142446.81128967606,-5993.864532135613,75.0,-148365.67582181166,18.0
45284,1886.8333333333333,1.774999999997528,4.524999999999548,7.962584837656057,2.0,-155760.0000000237,-6108.6666666668725,75.0,-161793.66666669055,18.0
45285,1886.875,0.584136008174605,4.307537879753624,7.963497795911997,2.0,-167192.2943215238,-6207.2494945116905,75.0,-173324.5438160355,18.0
45286,1886.9166666666667,-0.329646071762979,4.14067332602589,7.964413268077236,2.0,-175964.6022889246,-6282.894758868264,75.0,-182172.49704779286,18.0
45287,1886.9583333333333,-0.9040735011609744,4.035777882396692,7.965331253680821,2.0,-181479.10561114532,-6330.447359980166,75.0,-187734.5529711255,18.0
45288,1887.0,1.6999999999999997,5.299999999999999,7.966251752250431,0.0,-156480.0,-5757.333333333334,0.0,-162237.33333333334,18.0
45289,1887.0416666666667,1.7920002690204884,5.327259338969033,7.967174763312577,0.0,-155596.79741740332,-5744.97576633404,0.0,-161341.77318373736,18.0
45290,1887.0833333333333,2.0617314097816806,5.4071796769723495,7.968100286392336,0.0,-153007.37846609586,-5708.745213105868,0.0,-158716.12367920173,18.0
45291,1887.125,2.49081169079619,5.534314575050723,7.969028321013635,0.0,-148888.20776835657,-5651.110725977007,0.0,-154539.3184943336,18.0
45292,1887.1666666666667,3.050000000000258,5.700000000000076,7.969958866698985,0.0,-143519.9999999975,-5575.999999999966,0.0,-149095.99999999747,18.0
45293,1887.2083333333333,3.7011885782239484,5.892944763918207,7.970891922969672,0.0,-137268.5896490501,-5488.531707023746,0.0,-142757.12135607383,18.0
45294,1887.25,4.400000000001265,6.1000000000003745,7.971827489345679,0.0,-130559.99999998783,-5394.666666666497,0.0,-135954.66666665435,18.0
45295,1887.2916666666667,5.098811421778494,6.307055236082517,7.972765565345695,0.0,-123851.41035092645,-5300.801626309259,0.0,-129152.21197723571,18.0
45296,1887.3333333333333,5.749999999997679,6.4999999999993125,7.973706150487114,0.0,-117600.00000002226,-5213.333333333645,0.0,-122813.33333335591,18.0
45297,1887.375,6.309188309205598,6.665685424949807,7.974649244286047,0.0,-112231.79223162626,-5138.222607356089,0.0,-117370.01483898234,18.0
45298,1887.4166666666667,6.738268590219583,6.792820323028025,7.975594846257327,0.0,-108112.621533892,-5080.588120227296,0.0,-113193.2096541193,18.0
45299,1887.4583333333333,7.007999730980165,6.872740661031161,7.9765429559144225,0.0,-105523.2025825904,-5044.357566999207,0.0,-110567.56014958961,18.0
45300,1887.5,7.1,6.9,7.977493572769646,0.0,-104640.0,-5032.0,0.0,-109672.0,18.0
45301,1887.5416666666667,7.007999730980551,6.8727406610312745,7.978446696333886,0.0,-105523.20258258672,-5044.357566999156,0.0,-110567.56014958587,18.0
45302,1887.5833333333333,6.7382685902178725,6.7928203230275175,7.9794023261168165,0.0,-108112.62153390843,-5080.588120227526,0.0,-113193.20965413595,18.0
45303,1887.625,6.3091883092031775,6.66568542494909,7.980360461626805,0.0,-112231.7922316495,-5138.2226073564125,0.0,-117370.0148390059,18.0
45304,1887.6666666666667,5.749999999998969,6.4999999999996945,7.981321102370931,0.0,-117600.0000000099,-5213.333333333472,0.0,-122813.33333334337,18.0
45305,1887.7083333333333,5.0988114217751885,6.3070552360815375,7.982284247854981,0.0,-123851.4103509582,-5300.801626309703,0.0,-129152.21197726791,18.0
45306,1887.75,4.399999999997842,6.09999999999936,7.983249897583475,0.0,-130560.00000002072,-5394.666666666957,0.0,-135954.66666668767,18.0
45307,1887.7916666666667,3.701188578220643,5.892944763917227,7.984218051059587,0.0,-137268.58964908184,-5488.53170702419,0.0,-142757.12135610604,18.0
45308,1887.8333333333333,3.050000000001547,5.7000000000004585,7.9851887077852615,0.0,-143519.99999998516,-5575.9999999997935,0.0,-149095.99999998495,18.0
45309,1887.875,2.4908116907972433,5.5343145750510345,7.986161867261131,0.0,-148888.20776834644,-5651.110725976865,0.0,-154539.31849432332,18.0
45310,1887.9166666666667,2.0617314097799695,5.407179676971842,7.9871375289865485,0.0,-153007.37846611228,-5708.745213106098,0.0,-158716.12367921838,18.0
45311,1887.9583333333333,1.7920002690196024,5.327259338968771,7.988115692459571,0.0,-155596.7974174118,-5744.975766334157,0.0,-161341.77318374597,18.0
45312,1888.0,4.1,5.300000000000001,7.989096357176995,0.0,-133440.0,-5757.333333333334,0.0,-139197.33333333334,18.0
45313,1888.0416666666667,4.168148347421984,5.320444504226596,7.990079522634248,0.0,-132785.77586474895,-5748.065158083943,0.0,-138533.8410228329,18.0
