hour,time_days,Q_c_W,Q_e_kW,W_c1_kW,W_c2_kW,W_total_kW,m_dot_1_kg_s,m_dot_2_kg_s,COP
38712,1613.0,111964.66666666324,82.55512770185504,13.509414718630518,15.900124246177658,29.409538964808178,0.09500091220741139,0.10802228534086308,3.8070867687059478
38713,1613.0416666666667,109556.94012001222,80.7798339556441,13.218903636731774,15.55820252763634,28.777106164368114,0.09295798004776114,0.10569933711274546,3.807086768705948
38714,1613.0833333333333,102497.84306525275,75.65703422728289,12.285070065891848,14.555738772077987,26.840808837969835,0.08696840601938174,0.09888879751128103,3.8187315324214874
38715,1613.125,91268.44130097456,69.55072894474499,10.097851175746932,11.619861180482623,21.717712356229555,0.07986405333639351,0.08953644824610196,4.202488724591424
38716,1613.1666666666667,76633.99999993932,58.47514447253456,8.420074154294083,9.738781373110685,18.158855527404768,0.06707619018795574,0.07517972342991112,4.220199884529381
38717,1613.2083333333333,59591.83215238245,45.57392228944385,6.457270404028441,7.560639458910158,14.017909862938598,0.05217195262164549,0.058460963278718914,4.251121082604116
38718,1613.25,41303.333333363276,31.51770371190458,4.5528572959854525,5.232772325473239,9.785629621458693,0.036011178574420814,0.040519523667538415,4.220815106550742
38719,1613.2916666666667,23014.834514223956,18.17426060914598,2.2867528209169845,2.5538210841609947,4.84057390507798,0.02072723402386549,0.022977174924522663,4.754567323118517
38720,1613.3333333333333,5972.666666676335,4.720645148578068,0.5892697588971898,0.6627517592010771,1.252021518098267,0.005379002819691374,0.005962893484255639,4.770418543403629
38721,1613.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38722,1613.4166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38723,1613.4583333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38724,1613.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38725,1613.5416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38726,1613.5833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38727,1613.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38728,1613.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38729,1613.7083333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38730,1613.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38731,1613.7916666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38732,1613.8333333333333,69524.23221887887,53.05007598904145,7.63889645332079,8.83525977651663,16.47415622983742,0.06085315425253558,0.06820487707670705,4.220199884529381
38733,1613.875,91268.44130103926,69.55072894479432,10.097851175754093,11.61986118049086,21.717712356244952,0.07986405333645015,0.08953644824616544,4.202488724591424
38734,1613.9166666666667,102497.84306529896,75.65703422731703,12.285070065897388,14.55573877208455,26.84080883798194,0.08696840601942098,0.09888879751132562,3.818731532421487
38735,1613.9583333333333,109556.94012003069,80.77983395565771,13.218903636734003,15.558202527638963,28.777106164372967,0.0929579800477768,0.10569933711276328,3.8070867687059478
38736,1614.0,95455.50000000068,70.45884883728549,11.440996908863644,13.55565425385153,24.996651162715175,0.08099304758538318,0.0920944219755799,3.818731532421488
38737,1614.0416666666667,92908.2965022789,70.80037365203695,10.279283153071267,11.828639697170685,22.107922850241952,0.0812990015111854,0.09114518406178769,4.202488724591424
38738,1614.0833333333333,85440.27371812654,65.10939853500913,9.453028408533928,10.877846774583485,20.330875183117413,0.07476414059486801,0.08381888127867192,4.202488724591425
38739,1614.125,73560.36505868688,56.18712799678225,8.025058537576916,9.348178524327702,17.373237061904618,0.06438589969172745,0.07216441658428056,4.234119686306894
38740,1614.1666666666667,58078.166666559446,44.41631946483674,6.2932521654515385,7.36859503627117,13.661847201722708,0.050846756178457755,0.05697602248756009,4.251121082604116
38741,1614.2083333333333,40048.76477695053,30.56036887095728,4.41456648155465,5.073829424438598,9.488395905993247,0.034917356631426706,0.03928876294651318,4.220815106550743
38742,1614.25,20700.833333321538,16.34694959869311,2.056833777842246,2.297049956786182,4.353883734628428,0.01864323711402793,0.020666960185577374,4.754567323118517
38743,1614.2916666666667,1352.901889683312,1.0703456654867105,0.13257311487855952,0.14998310931804196,0.2825562241966015,0.001218570094661097,0.0013506881118679605,4.788080296337653
38744,1614.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38745,1614.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38746,1614.4166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38747,1614.4583333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38748,1614.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38749,1614.5416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38750,1614.5833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38751,1614.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38752,1614.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38753,1614.7083333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38754,1614.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38755,1614.7916666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38756,1614.8333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38757,1614.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38758,1614.9166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38759,1614.9583333333333,40946.07779473165,31.202785075079557,4.530234042655239,5.213058676996859,9.743292719652098,0.03582968761491985,0.040169047735339254,4.202488724591425
38760,1615.0,70042.16666666542,53.49984574617251,7.64124113780931,8.901079782683606,16.542320920492916,0.06130649179885513,0.0687129827287603,4.234119686306894
