hour,time_days,external_temp_C,ground_temp_C,water_temp_C,sunlight_W,Q_walls_W,Q_ground_W,Q_sun_W,Q_total_W,Q_heat_demand_W
1747,72.79166666666667,10.2,6.821428571428571,8.923134407783184,0.0,-74880.0,-5067.619047619048,0.0,-79947.61904761905,79947.61904761905
1748,72.83333333333333,9.0423314164921,6.821428571428571,8.923134407783184,0.0,-85993.61840167583,-5067.619047619048,0.0,-91061.23744929489,91061.23744929489
1749,72.875,7.8,6.821428571428571,8.923134407783184,0.0,-97920.0,-5067.619047619048,0.0,-102987.61904761905,102987.61904761905
1750,72.91666666666667,6.557668583507901,6.821428571428571,8.923134407783184,0.0,-109846.38159832415,-5067.619047619048,0.0,-114914.0006459432,114914.0006459432
1751,72.95833333333333,5.4,6.821428571428571,8.923134407783184,0.0,-120960.0,-5067.619047619048,0.0,-126027.61904761905,126027.61904761905
1752,73.0,6.917588386092958,6.385714285714286,8.978372962534197,0.0,-106391.1514935076,-5265.142857142858,0.0,-111656.29435065045,111656.29435065045
1753,73.04166666666667,6.528237760728126,6.385714285714286,8.978372962534197,0.0,-110128.91749701,-5265.142857142858,0.0,-115394.06035415285,115394.06035415285
1754,73.08333333333333,6.283481725591783,6.385714285714286,8.978372962534197,0.0,-112478.57543431887,-5265.142857142858,0.0,-117743.71829146173,117743.71829146173
1755,73.125,6.200000000000001,6.385714285714286,8.978372962534197,0.0,-113279.99999999999,-5265.142857142858,0.0,-118545.14285714284,118545.14285714284
1756,73.16666666666667,6.283481725591784,6.385714285714286,8.978372962534197,0.0,-112478.57543431887,-5265.142857142858,0.0,-117743.71829146173,117743.71829146173
1757,73.20833333333333,6.528237760728126,6.385714285714286,8.978372962534197,0.0,-110128.91749701,-5265.142857142858,0.0,-115394.06035415285,115394.06035415285
1758,73.25,6.917588386092959,6.385714285714286,8.978372962534197,0.0,-106391.1514935076,-5265.142857142858,0.0,-111656.29435065045,111656.29435065045
1759,73.29166666666667,7.425000000000001,6.385714285714286,8.978372962534197,0.0,-101520.0,-5265.142857142858,0.0,-106785.14285714286,106785.14285714286
1760,73.33333333333333,8.015893339498826,6.385714285714286,8.978372962534197,0.0,-95847.42394081128,-5265.142857142858,0.0,-101112.56679795413,101112.56679795413
1761,73.375,8.65,6.385714285714286,8.978372962534197,0.0,-89760.0,-5265.142857142858,0.0,-95025.14285714286,95025.14285714286
1762,73.41666666666667,9.284106660501177,6.385714285714286,8.978372962534197,0.0,-83672.57605918871,-5265.142857142858,0.0,-88937.71891633156,88937.71891633156
1763,73.45833333333333,9.875,6.385714285714286,8.978372962534197,0.0,-78000.0,-5265.142857142858,0.0,-83265.14285714286,83265.14285714286
1764,73.5,10.382411613907042,6.385714285714286,8.978372962534197,0.0,-73128.8485064924,-5265.142857142858,0.0,-78393.99136363526,78393.99136363526
1765,73.54166666666667,10.771762239271876,6.385714285714286,8.978372962534197,0.0,-69391.08250298999,-5265.142857142858,0.0,-74656.22536013284,74656.22536013284
1766,73.58333333333333,11.016518274408217,6.385714285714286,8.978372962534197,0.0,-67041.42456568113,-5265.142857142858,0.0,-72306.56742282398,72306.56742282398
1767,73.625,11.1,6.385714285714286,8.978372962534197,0.0,-66240.0,-5265.142857142858,0.0,-71505.14285714286,71505.14285714286
1768,73.66666666666667,11.016518274408217,6.385714285714286,8.978372962534197,0.0,-67041.42456568113,-5265.142857142858,0.0,-72306.56742282398,72306.56742282398
1769,73.70833333333333,10.771762239271876,6.385714285714286,8.978372962534197,0.0,-69391.08250298999,-5265.142857142858,0.0,-74656.22536013284,74656.22536013284
1770,73.75,10.382411613907042,6.385714285714286,8.978372962534197,0.0,-73128.8485064924,-5265.142857142858,0.0,-78393.99136363526,78393.99136363526
1771,73.79166666666667,9.875,6.385714285714286,8.978372962534197,0.0,-78000.0,-5265.142857142858,0.0,-83265.14285714286,83265.14285714286
1772,73.83333333333333,9.284106660501177,6.385714285714286,8.978372962534197,0.0,-83672.57605918871,-5265.142857142858,0.0,-88937.71891633156,88937.71891633156
1773,73.875,8.65,6.385714285714286,8.978372962534197,0.0,-89760.0,-5265.142857142858,0.0,-95025.14285714286,95025.14285714286
1774,73.91666666666667,8.015893339498826,6.385714285714286,8.978372962534197,0.0,-95847.42394081128,-5265.142857142858,0.0,-101112.56679795413,101112.56679795413
1775,73.95833333333333,7.425000000000001,6.385714285714286,8.978372962534197,0.0,-101520.0,-5265.142857142858,0.0,-106785.14285714286,106785.14285714286
1776,74.0,7.235176772185914,5.785714285714286,9.034758763932965,0.0,-103342.30298701522,-5537.142857142858,0.0,-108879.44584415808,108879.44584415808
1777,74.04166666666667,6.456475521456249,5.785714285714286,9.034758763932965,0.0,-110817.83499402001,-5537.142857142858,0.0,-116354.97785116287,116354.97785116287
1778,74.08333333333333,5.966963451183564,5.785714285714286,9.034758763932965,0.0,-115517.1508686378,-5537.142857142858,0.0,-121054.29372578065,121054.29372578065
1779,74.125,5.799999999999999,5.785714285714286,9.034758763932965,0.0,-117120.00000000001,-5537.142857142858,0.0,-122657.14285714287,122657.14285714287
1780,74.16666666666667,5.966963451183565,5.785714285714286,9.034758763932965,0.0,-115517.15086863778,-5537.142857142858,0.0,-121054.29372578063,121054.29372578063
1781,74.20833333333333,6.456475521456249,5.785714285714286,9.034758763932965,0.0,-110817.83499402001,-5537.142857142858,0.0,-116354.97785116287,116354.97785116287
1782,74.25,7.235176772185916,5.785714285714286,9.034758763932965,0.0,-103342.30298701521,-5537.142857142858,0.0,-108879.44584415806,108879.44584415806
1783,74.29166666666667,8.25,5.785714285714286,9.034758763932965,60.98629155446228,-93600.0,-5537.142857142858,60.98629155446228,-99076.15656558839,99076.15656558839
1784,74.33333333333333,9.431786678997648,5.785714285714286,9.034758763932965,117.81646812409998,-82254.84788162258,-5537.142857142858,117.81646812409998,-87674.17427064134,87674.17427064134
1785,74.375,10.7,5.785714285714286,9.034758763932965,166.61764709199966,-70080.0,-5537.142857142858,166.61764709199966,-75450.52521005085,75450.52521005085
1786,74.41666666666667,11.96821332100235,5.785714285714286,9.034758763932965,204.0641087592603,-57905.15211837744,-5537.142857142858,204.0641087592603,-63238.230866761034,63238.230866761034
1787,74.45833333333333,13.15,5.785714285714286,9.034758763932965,227.60393864646198,-46560.0,-5537.142857142858,227.60393864646198,-51869.53891849639,51869.53891849639
1788,74.5,14.164823227814082,5.785714285714286,9.034758763932965,235.63293624820002,-36817.697012984805,-5537.142857142858,235.63293624820002,-42119.20693387946,42119.20693387946
1789,74.54166666666667,14.94352447854375,5.785714285714286,9.034758763932965,227.60393864646198,-29342.165005979994,-5537.142857142858,227.60393864646198,-34651.70392447639,34651.70392447639
1790,74.58333333333333,15.433036548816435,5.785714285714286,9.034758763932965,204.06410875926034,-24642.84913136222,-5537.142857142858,204.06410875926034,-29975.92787974582,29975.92787974582
1791,74.625,15.6,5.785714285714286,9.034758763932965,166.6176470919997,-23040.000000000004,-5537.142857142858,166.6176470919997,-28410.525210050862,28410.525210050862
1792,74.66666666666667,15.433036548816435,5.785714285714286,9.034758763932965,117.81646812409998,-24642.84913136222,-5537.142857142858,117.81646812409998,-30062.17552038098,30062.17552038098
1793,74.70833333333333,14.94352447854375,5.785714285714286,9.034758763932965,60.98629155446233,-29342.165005979994,-5537.142857142858,60.98629155446233,-34818.321571568384,34818.321571568384
1794,74.75,14.164823227814082,5.785714285714286,9.034758763932965,2.8856712115005054e-14,-36817.697012984805,-5537.142857142858,2.8856712115005054e-14,-42354.83987012766,42354.83987012766
1795,74.79166666666667,13.15,5.785714285714286,9.034758763932965,0.0,-46560.0,-5537.142857142858,0.0,-52097.142857142855,52097.142857142855
1796,74.83333333333333,11.96821332100235,5.785714285714286,9.034758763932965,0.0,-57905.15211837744,-5537.142857142858,0.0,-63442.29497552029,63442.29497552029
1797,74.875,10.7,5.785714285714286,9.034758763932965,0.0,-70080.0,-5537.142857142858,0.0,-75617.14285714286,75617.14285714286
1798,74.91666666666667,9.431786678997648,5.785714285714286,9.034758763932965,0.0,-82254.84788162258,-5537.142857142858,0.0,-87791.99073876544,87791.99073876544
1799,74.95833333333333,8.25,5.785714285714286,9.034758763932965,0.0,-93600.0,-5537.142857142858,0.0,-99137.14285714286,99137.14285714286
1800,75.0,-0.5309397513309002,5.278571428571429,9.092275103649628,0.0,-177897.02161277665,-5767.047619047619,0.0,-183664.06923182428,183664.06923182428
1801,75.04166666666667,-1.1109927238132022,5.278571428571429,9.092275103649628,0.0,-183465.53014860672,-5767.047619047619,0.0,-189232.57776765435,189232.57776765435
1802,75.08333333333333,-1.4756292659550998,5.278571428571429,9.092275103649628,0.0,-186966.04095316897,-5767.047619047619,0.0,-192733.0885722166,192733.0885722166
1803,75.125,-1.6000000000000005,5.278571428571429,9.092275103649628,0.0,-188160.0,-5767.047619047619,0.0,-193927.04761904763,193927.04761904763
1804,75.16666666666667,-1.4756292659550994,5.278571428571429,9.092275103649628,0.0,-186966.04095316897,-5767.047619047619,0.0,-192733.0885722166,192733.0885722166
1805,75.20833333333333,-1.1109927238132018,5.278571428571429,9.092275103649628,0.0,-183465.53014860672,-5767.047619047619,0.0,-189232.57776765435,189232.57776765435
1806,75.25,-0.5309397513308989,5.278571428571429,9.092275103649628,0.0,-177897.02161277662,-5767.047619047619,0.0,-183664.06923182425,183664.06923182425
1807,75.29166666666667,0.22500000000000053,5.278571428571429,9.092275103649628,0.0,-170640.0,-5767.047619047619,0.0,-176407.04761904763,176407.04761904763
1808,75.33333333333333,1.1053104853757993,5.278571428571429,9.092275103649628,0.0,-162189.01934039232,-5767.047619047619,0.0,-167956.06695943995,167956.06695943995
1809,75.375,2.0500000000000003,5.278571428571429,9.092275103649628,0.0,-153120.0,-5767.047619047619,0.0,-158887.04761904763,158887.04761904763
1810,75.41666666666667,2.9946895146242007,5.278571428571429,9.092275103649628,0.0,-144050.98065960768,-5767.047619047619,0.0,-149818.0282786553,149818.0282786553
1811,75.45833333333333,3.8750000000000004,5.278571428571429,9.092275103649628,0.0,-135600.0,-5767.047619047619,0.0,-141367.04761904763,141367.04761904763
1812,75.5,4.6309397513308985,5.278571428571429,9.092275103649628,0.0,-128342.97838722337,-5767.047619047619,0.0,-134110.026006271,134110.026006271
1813,75.54166666666667,5.210992723813201,5.278571428571429,9.092275103649628,0.0,-122774.46985139325,-5767.047619047619,0.0,-128541.51747044087,128541.51747044087
1814,75.58333333333333,5.575629265955099,5.278571428571429,9.092275103649628,0.0,-119273.95904683105,-5767.047619047619,0.0,-125041.00666587867,125041.00666587867
1815,75.625,5.7,5.278571428571429,9.092275103649628,0.0,-118080.0,-5767.047619047619,0.0,-123847.04761904762,123847.04761904762
1816,75.66666666666667,5.575629265955099,5.278571428571429,9.092275103649628,0.0,-119273.95904683105,-5767.047619047619,0.0,-125041.00666587867,125041.00666587867
1817,75.70833333333333,5.210992723813201,5.278571428571429,9.092275103649628,0.0,-122774.46985139325,-5767.047619047619,0.0,-128541.51747044087,128541.51747044087
1818,75.75,4.6309397513308985,5.278571428571429,9.092275103649628,0.0,-128342.97838722337,-5767.047619047619,0.0,-134110.026006271,134110.026006271
1819,75.79166666666667,3.8750000000000004,5.278571428571429,9.092275103649628,0.0,-135600.0,-5767.047619047619,0.0,-141367.04761904763,141367.04761904763
1820,75.83333333333333,2.9946895146242007,5.278571428571429,9.092275103649628,0.0,-144050.98065960768,-5767.047619047619,0.0,-149818.0282786553,149818.0282786553
1821,75.875,2.0500000000000003,5.278571428571429,9.092275103649628,0.0,-153120.0,-5767.047619047619,0.0,-158887.04761904763,158887.04761904763
1822,75.91666666666667,1.1053104853757993,5.278571428571429,9.092275103649628,0.0,-162189.01934039232,-5767.047619047619,0.0,-167956.06695943995,167956.06695943995
1823,75.95833333333333,0.22500000000000053,5.278571428571429,9.092275103649628,0.0,-170640.0,-5767.047619047619,0.0,-176407.04761904763,176407.04761904763
1824,76.0,-0.5924621202458753,4.807142857142857,9.150904938351426,0.0,-178487.6363543604,-5980.7619047619055,0.0,-184468.3982591223,184468.3982591223
1825,76.04166666666667,-0.7593266739736608,4.807142857142857,9.150904938351426,0.0,-180089.53607014715,-5980.7619047619055,0.0,-186070.29797490904,186070.29797490904
1826,76.08333333333333,-0.8642221176035219,4.807142857142857,9.150904938351426,0.0,-181096.5323289938,-5980.7619047619055,0.0,-187077.2942337557,187077.2942337557
1827,76.125,-0.9000000000000001,4.807142857142857,9.150904938351426,0.0,-181440.0,-5980.7619047619055,0.0,-187420.7619047619,187420.7619047619
1828,76.16666666666667,-0.8642221176035216,4.807142857142857,9.150904938351426,0.0,-181096.5323289938,-5980.7619047619055,0.0,-187077.2942337557,187077.2942337557
1829,76.20833333333333,-0.7593266739736606,4.807142857142857,9.150904938351426,0.0,-180089.53607014715,-5980.7619047619055,0.0,-186070.29797490904,186070.29797490904
1830,76.25,-0.5924621202458749,4.807142857142857,9.150904938351426,0.0,-178487.6363543604,-5980.7619047619055,0.0,-184468.3982591223,184468.3982591223
1831,76.29166666666667,-0.37499999999999983,4.807142857142857,9.150904938351426,0.0,-176400.0,-5980.7619047619055,0.0,-182380.7619047619,182380.7619047619
1832,76.33333333333333,-0.1217599973576467,4.807142857142857,9.150904938351426,0.0,-173968.8959746334,-5980.7619047619055,0.0,-179949.6578793953,179949.6578793953
1833,76.375,0.15000000000000002,4.807142857142857,9.150904938351426,0.0,-171360.0,-5980.7619047619055,0.0,-177340.7619047619,177340.7619047619
1834,76.41666666666667,0.42175999735764674,4.807142857142857,9.150904938351426,0.0,-168751.1040253666,-5980.7619047619055,0.0,-174731.8659301285,174731.8659301285
1835,76.45833333333333,0.675,4.807142857142857,9.150904938351426,0.0,-166320.0,-5980.7619047619055,0.0,-172300.7619047619,172300.7619047619
1836,76.5,0.8924621202458749,4.807142857142857,9.150904938351426,0.0,-164232.36364563962,-5980.7619047619055,0.0,-170213.1255504015,170213.1255504015
1837,76.54166666666667,1.0593266739736606,4.807142857142857,9.150904938351426,0.0,-162630.46392985285,-5980.7619047619055,0.0,-168611.22583461474,168611.22583461474
1838,76.58333333333333,1.1642221176035217,4.807142857142857,9.150904938351426,0.0,-161623.4676710062,-5980.7619047619055,0.0,-167604.22957576808,167604.22957576808
1839,76.625,1.2,4.807142857142857,9.150904938351426,0.0,-161280.0,-5980.7619047619055,0.0,-167260.7619047619,167260.7619047619
1840,76.66666666666667,1.1642221176035217,4.807142857142857,9.150904938351426,0.0,-161623.4676710062,-5980.7619047619055,0.0,-167604.22957576808,167604.22957576808
1841,76.70833333333333,1.0593266739736606,4.807142857142857,9.150904938351426,0.0,-162630.46392985285,-5980.7619047619055,0.0,-168611.22583461474,168611.22583461474
1842,76.75,0.8924621202458749,4.807142857142857,9.150904938351426,0.0,-164232.36364563962,-5980.7619047619055,0.0,-170213.1255504015,170213.1255504015
1843,76.79166666666667,0.675,4.807142857142857,9.150904938351426,0.0,-166320.0,-5980.7619047619055,0.0,-172300.7619047619,172300.7619047619
1844,76.83333333333333,0.42175999735764674,4.807142857142857,9.150904938351426,0.0,-168751.1040253666,-5980.7619047619055,0.0,-174731.8659301285,174731.8659301285
1845,76.875,0.15000000000000002,4.807142857142857,9.150904938351426,0.0,-171360.0,-5980.7619047619055,0.0,-177340.7619047619,177340.7619047619
1846,76.91666666666667,-0.1217599973576467,4.807142857142857,9.150904938351426,0.0,-173968.8959746334,-5980.7619047619055,0.0,-179949.6578793953,179949.6578793953
